user_id,signup_date,gender,age,region
U102654,2025-05-10,Male,37,Ashanti
U102655,2024-11-27,Female,52,Eastern
U102656,2025-04-21,Female,19,Volta
U102657,2025-06-20,Female,47,Ashanti
U102658,2025-01-17,Female,51,Ashanti
U102659,2024-10-24,Female,39,Volta
U102660,2025-03-01,Male,20,Ashanti
U102661,2025-01-03,Male,23,Greater Accra
U102662,2024-11-18,Female,32,Greater Accra
U102663,2025-06-26,Male,44,Volta
U102664,2025-01-11,Male,27,Eastern
U102665,2024-10-10,Female,26,Greater Accra
U102666,2025-06-26,Female,50,Greater Accra
U102667,2024-08-25,Male,49,Volta
U102668,2025-06-20,Female,23,Western
U102669,2025-06-05,Male,58,Ashanti
U102670,2025-01-29,Male,53,Greater Accra
U102671,2025-04-18,Female,19,Western
U102672,2024-12-18,Male,46,Eastern
U102673,2024-10-06,Male,21,Western
U102674,2024-08-02,Male,18,Volta
U102675,2025-04-16,Female,36,Eastern
U102676,2025-02-04,Female,43,Eastern
U102677,2025-04-16,Female,42,Western
U102678,2024-09-07,Female,27,Volta
U102679,2024-12-29,Male,32,Greater Accra
U102680,2025-01-15,Female,39,Western
U102681,2025-02-16,Female,38,Greater Accra
U102682,2025-04-10,Female,39,Western
U102683,2025-04-17,Female,53,Greater Accra
U102684,2024-08-31,Male,51,Western
U102685,2024-09-13,Male,47,Eastern
U102686,2024-09-22,Male,42,Ashanti
U102687,2024-12-29,Female,45,Eastern
U102688,2024-12-31,Female,18,Greater Accra
U102689,2025-04-24,Male,21,Volta
U102690,2025-03-15,Female,24,Eastern
U102691,2024-09-06,Female,26,Ashanti
U102692,2025-05-12,Male,53,Greater Accra
U102693,2024-10-02,Male,36,Eastern
U102694,2024-08-23,Female,18,Western
U102695,2024-12-17,Female,27,Volta
U102696,2024-10-14,Female,53,Greater Accra
U102697,2024-12-07,Male,26,Eastern
U102698,2024-10-14,Male,59,Greater Accra
U102699,2025-03-17,Male,49,Western
U102700,2025-06-21,Male,49,Ashanti
U102701,2025-01-02,Female,23,Eastern
U102702,2024-09-14,Male,55,Greater Accra
U102703,2024-10-27,Male,34,Greater Accra
U102704,2025-06-19,Female,27,Greater Accra
U102705,2025-01-09,Female,44,Ashanti
U102706,2025-05-06,Female,52,Greater Accra
U102707,2025-02-07,Male,38,Volta
U102708,2024-11-14,Female,42,Volta
U102709,2025-05-22,Female,45,Greater Accra
U102710,2025-05-02,Male,32,Volta
U102711,2025-05-22,Male,21,Eastern
U102712,2025-03-11,Female,46,Volta
U102713,2025-03-16,Male,26,Greater Accra
U102714,2024-11-12,Female,44,Western
U102715,2025-05-18,Female,43,Eastern
U102716,2025-05-31,Male,36,Ashanti
U102717,2025-06-05,Female,45,Greater Accra
U102718,2025-04-05,Male,34,Ashanti
U102719,2024-12-31,Male,58,Western
U102720,2024-12-14,Male,59,Ashanti
U102721,2025-01-29,Female,37,Greater Accra
U102722,2025-04-13,Male,57,Greater Accra
U102723,2025-03-20,Male,56,Western
U102724,2025-01-02,Female,40,Greater Accra
U102725,2025-02-02,Female,49,Western
U102726,2025-02-12,Female,50,Western
U102727,2024-11-14,Female,22,Greater Accra
U102728,2024-09-24,Male,51,Volta
U102729,2025-05-23,Male,57,Western
U102730,2025-01-21,Male,28,Greater Accra
U102731,2024-09-08,Female,20,Volta
U102732,2024-09-14,Female,50,Western
U102733,2024-11-03,Male,28,Volta
U102734,2025-02-04,Female,33,Eastern
U102735,2025-02-07,Female,35,Eastern
U102736,2024-10-26,Male,47,Volta
U102737,2025-03-30,Male,27,Western
U102738,2024-09-19,Female,35,Greater Accra
U102739,2024-08-09,Female,55,Ashanti
U102740,2024-09-05,Female,36,Greater Accra
U102741,2025-05-11,Male,53,Ashanti
U102742,2024-08-18,Male,30,Ashanti
U102743,2025-06-16,Male,20,Western
U102744,2024-08-24,Male,27,Volta
U102745,2025-02-07,Male,55,Greater Accra
U102746,2025-04-18,Female,18,Volta
U102747,2024-08-08,Female,44,Eastern
U102748,2024-10-06,Female,25,Western
U102749,2024-12-24,Male,59,Western
U102750,2025-03-20,Male,34,Eastern
U102751,2025-04-18,Male,26,Greater Accra
U102752,2024-12-02,Female,23,Eastern
U102753,2024-09-26,Male,42,Greater Accra
U102754,2024-11-23,Male,56,Ashanti
U102755,2025-03-27,Female,45,Western
U102756,2025-03-28,Male,50,Greater Accra
U102757,2024-09-04,Female,54,Volta
U102758,2025-05-20,Male,26,Volta
U102759,2024-08-27,Male,35,Western
U102760,2025-04-11,Female,38,Eastern
U102761,2025-05-16,Female,19,Eastern
U102762,2025-02-15,Female,55,Greater Accra
U102763,2025-05-23,Female,57,Eastern
U102764,2025-02-05,Female,53,Western
U102765,2025-06-01,Female,54,Greater Accra
U102766,2025-01-25,Male,32,Ashanti
U102767,2024-10-15,Male,45,Eastern
U102768,2024-11-20,Female,35,Eastern
U102769,2025-04-12,Male,51,Greater Accra
U102770,2025-02-07,Female,39,Volta
U102771,2025-02-04,Male,28,Eastern
U102772,2025-02-10,Female,30,Western
U102773,2024-11-07,Male,21,Eastern
U102774,2025-02-24,Male,39,Ashanti
U102775,2024-12-09,Male,24,Eastern
U102776,2025-06-08,Male,41,Volta
U102777,2025-06-27,Male,21,Eastern
U102778,2025-02-23,Female,45,Greater Accra
U102779,2025-02-26,Female,32,Eastern
U102780,2024-08-04,Female,18,Volta
U102781,2025-05-21,Male,20,Greater Accra
U102782,2024-08-10,Female,31,Western
U102783,2025-01-12,Male,55,Greater Accra
U102784,2024-09-13,Male,18,Ashanti
U102785,2024-12-24,Male,55,Greater Accra
U102786,2025-01-19,Female,55,Western
U102787,2024-11-28,Male,38,Eastern
U102788,2025-06-25,Female,46,Greater Accra
U102789,2024-12-22,Female,22,Greater Accra
U102790,2025-01-16,Male,27,Greater Accra
U102791,2025-01-23,Male,45,Greater Accra
U102792,2024-08-11,Female,38,Western
U102793,2024-08-10,Female,24,Volta
U102794,2024-10-05,Female,20,Volta
U102795,2025-03-02,Female,37,Greater Accra
U102796,2025-04-11,Female,36,Western
U102797,2025-06-28,Female,52,Western
U102798,2025-05-27,Male,21,Greater Accra
U102799,2024-11-23,Female,22,Ashanti
U102800,2025-04-29,Female,18,Greater Accra
U102801,2024-09-30,Female,21,Ashanti
U102802,2025-02-04,Female,29,Greater Accra
U102803,2025-01-12,Male,44,Ashanti
U102804,2024-09-19,Male,59,Ashanti
U102805,2024-11-27,Female,40,Greater Accra
U102806,2025-05-02,Female,42,Ashanti
U102807,2024-12-27,Female,38,Eastern
U102808,2025-02-03,Male,41,Volta
U102809,2025-05-21,Male,42,Western
U102810,2024-09-09,Male,49,Ashanti
U102811,2025-03-06,Male,49,Ashanti
U102812,2025-04-17,Male,22,Western
U102813,2025-02-04,Male,53,Ashanti
U102814,2025-04-11,Female,59,Western
U102815,2025-03-01,Male,59,Greater Accra
U102816,2025-04-21,Male,56,Eastern
U102817,2025-02-23,Female,33,Eastern
U102818,2025-03-08,Male,50,Volta
U102819,2025-01-27,Female,38,Ashanti
U102820,2025-01-29,Male,26,Volta
U102821,2025-03-04,Female,23,Greater Accra
U102822,2025-06-25,Female,52,Eastern
U102823,2024-09-27,Female,56,Greater Accra
U102824,2025-02-10,Female,39,Greater Accra
U102825,2024-08-19,Female,58,Ashanti
U102826,2024-12-27,Male,22,Greater Accra
U102827,2024-11-08,Male,59,Eastern
U102828,2025-02-06,Female,40,Volta
U102829,2025-03-15,Female,34,Eastern
U102830,2024-12-22,Female,29,Ashanti
U102831,2025-03-25,Male,40,Eastern
U102832,2025-04-17,Female,33,Western
U102833,2024-12-12,Female,20,Volta
U102834,2025-05-22,Female,47,Western
U102835,2024-11-16,Female,39,Western
U102836,2024-11-30,Male,26,Ashanti
U102837,2024-08-21,Female,46,Greater Accra
U102838,2024-08-08,Female,54,Western
U102839,2025-03-15,Male,40,Eastern
U102840,2024-08-15,Female,30,Greater Accra
U102841,2024-09-16,Female,49,Eastern
U102842,2025-06-19,Male,40,Eastern
U102843,2024-12-18,Male,34,Greater Accra
U102844,2024-12-11,Male,57,Greater Accra
U102845,2025-06-08,Female,38,Eastern
U102846,2025-05-13,Female,19,Ashanti
U102847,2025-03-12,Male,54,Volta
U102848,2024-08-08,Male,23,Volta
U102849,2025-05-22,Male,35,Ashanti
U102850,2025-03-28,Female,47,Greater Accra
U102851,2024-12-08,Female,39,Eastern
U102852,2024-12-23,Male,50,Volta
U102853,2024-09-04,Female,47,Eastern
U102854,2025-01-11,Male,34,Ashanti
U102855,2024-12-10,Female,49,Eastern
U102856,2024-12-14,Female,59,Ashanti
U102857,2025-01-04,Female,31,Greater Accra
U102858,2024-12-12,Female,27,Ashanti
U102859,2024-08-19,Male,53,Ashanti
U102860,2025-04-11,Female,51,Volta
U102861,2024-10-31,Female,26,Eastern
U102862,2024-11-02,Male,59,Volta
U102863,2024-10-28,Female,45,Western
U102864,2025-04-06,Male,28,Ashanti
U102865,2024-11-27,Male,31,Western
U102866,2025-03-16,Female,56,Volta
U102867,2024-08-30,Female,36,Eastern
U102868,2025-04-22,Male,32,Volta
U102869,2024-08-23,Male,45,Eastern
U102870,2024-11-24,Male,41,Eastern
U102871,2024-09-11,Female,25,Greater Accra
U102872,2024-12-07,Male,26,Ashanti
U102873,2024-10-02,Male,50,Volta
U102874,2024-08-05,Male,50,Eastern
U102875,2025-02-23,Female,36,Volta
U102876,2024-12-02,Male,20,Volta
U102877,2024-08-12,Female,27,Eastern
U102878,2025-01-23,Female,57,Western
U102879,2025-04-10,Male,59,Ashanti
U102880,2025-01-09,Female,18,Ashanti
U102881,2025-03-06,Male,46,Greater Accra
U102882,2025-02-13,Female,51,Greater Accra
U102883,2025-01-08,Female,30,Greater Accra
U102884,2024-11-09,Male,18,Ashanti
U102885,2024-08-05,Male,51,Western
U102886,2025-04-25,Male,46,Ashanti
U102887,2025-01-27,Female,30,Ashanti
U102888,2025-03-14,Female,46,Ashanti
U102889,2024-08-06,Male,56,Ashanti
U102890,2024-11-28,Male,41,Western
U102891,2024-12-22,Female,43,Greater Accra
U102892,2025-03-07,Female,34,Volta
U102893,2024-12-27,Female,24,Greater Accra
U102894,2024-12-01,Male,30,Greater Accra
U102895,2025-03-08,Female,22,Volta
U102896,2024-09-04,Male,43,Ashanti
U102897,2025-06-07,Female,20,Western
U102898,2025-02-03,Female,24,Western
U102899,2024-09-05,Male,56,Greater Accra
U102900,2025-04-23,Male,18,Volta
U102901,2025-04-17,Male,34,Eastern
U102902,2024-10-16,Female,42,Ashanti
U102903,2024-12-06,Female,20,Greater Accra
U102904,2025-02-06,Female,32,Western
U102905,2025-02-09,Male,46,Volta
U102906,2025-06-09,Female,49,Volta
U102907,2025-05-22,Male,43,Greater Accra
U102908,2025-04-14,Male,33,Eastern
U102909,2024-12-07,Male,42,Western
U102910,2024-10-01,Female,45,Greater Accra
U102911,2025-03-24,Female,26,Eastern
U102912,2024-11-22,Male,18,Volta
U102913,2024-12-17,Female,46,Ashanti
U102914,2025-01-14,Male,39,Western
U102915,2024-10-15,Male,33,Western
U102916,2025-02-06,Female,58,Eastern
U102917,2025-04-01,Male,58,Greater Accra
U102918,2025-06-23,Male,24,Volta
U102919,2025-05-30,Female,31,Eastern
U102920,2024-08-27,Male,46,Ashanti
U102921,2025-06-20,Male,36,Ashanti
U102922,2025-06-24,Male,36,Ashanti
U102923,2025-02-22,Male,19,Eastern
U102924,2024-10-20,Male,58,Volta
U102925,2024-11-17,Male,32,Western
U102926,2024-11-08,Male,20,Greater Accra
U102927,2024-08-16,Female,28,Western
U102928,2024-11-21,Female,47,Volta
U102929,2025-03-08,Male,57,Western
U102930,2025-01-01,Male,35,Eastern
U102931,2025-06-06,Female,19,Ashanti
U102932,2024-10-24,Female,49,Volta
U102933,2025-03-28,Female,25,Volta
U102934,2025-05-13,Female,39,Western
U102935,2024-09-02,Female,23,Eastern
U102936,2025-05-03,Male,29,Western
U102937,2025-06-21,Female,57,Western
U102938,2025-03-10,Female,53,Volta
U102939,2024-09-03,Female,32,Western
U102940,2025-03-15,Male,45,Ashanti
U102941,2024-12-06,Male,35,Western
U102942,2024-11-12,Male,19,Ashanti
U102943,2024-08-24,Male,30,Volta
U102944,2025-03-05,Male,32,Eastern
U102945,2025-06-05,Male,37,Ashanti
U102946,2025-02-20,Female,46,Eastern
U102947,2025-01-29,Male,59,Eastern
U102948,2025-01-10,Male,46,Ashanti
U102949,2024-10-18,Female,20,Volta
U102950,2024-12-10,Male,36,Greater Accra
U102951,2025-06-03,Female,20,Eastern
U102952,2024-08-27,Female,31,Eastern
U102953,2025-04-08,Male,57,Volta
U102954,2025-06-13,Female,21,Volta
U102955,2024-11-23,Female,28,Western
U102956,2025-02-09,Female,48,Volta
U102957,2025-06-06,Female,49,Eastern
U102958,2024-11-22,Male,44,Ashanti
U102959,2025-01-13,Female,47,Greater Accra
U102960,2025-04-12,Male,19,Western
U102961,2025-02-23,Female,26,Ashanti
U102962,2024-11-27,Female,45,Greater Accra
U102963,2024-10-14,Female,48,Greater Accra
U102964,2025-01-05,Male,51,Greater Accra
U102965,2025-01-01,Male,32,Ashanti
U102966,2024-11-03,Male,42,Western
U102967,2025-03-28,Female,53,Western
U102968,2025-02-14,Female,25,Greater Accra
U102969,2025-01-21,Female,26,Ashanti
U102970,2025-04-15,Female,54,Greater Accra
U102971,2025-05-21,Male,56,Volta
U102972,2025-02-26,Female,49,Western
U102973,2024-10-07,Male,34,Eastern
U102974,2024-08-05,Female,52,Greater Accra
U102975,2025-03-29,Male,54,Volta
U102976,2025-04-28,Male,36,Western
U102977,2025-02-14,Female,46,Ashanti
U102978,2024-10-09,Female,24,Western
U102979,2025-03-10,Male,45,Ashanti
U102980,2025-02-07,Female,26,Ashanti
U102981,2024-10-19,Female,45,Greater Accra
U102982,2025-04-11,Male,23,Greater Accra
U102983,2025-06-13,Male,46,Western
U102984,2025-05-13,Male,34,Volta
U102985,2025-01-26,Male,33,Western
U102986,2024-11-10,Female,40,Eastern
U102987,2025-04-02,Male,48,Ashanti
U102988,2025-02-20,Male,20,Ashanti
U102989,2025-06-08,Male,38,Greater Accra
U102990,2025-03-24,Female,43,Volta
U102991,2025-06-25,Male,53,Greater Accra
U102992,2025-05-23,Female,59,Eastern
U102993,2025-01-13,Male,54,Western
U102994,2025-03-05,Male,39,Western
U102995,2025-05-07,Female,59,Volta
U102996,2025-03-29,Male,29,Greater Accra
U102997,2024-08-21,Male,59,Greater Accra
U102998,2025-02-16,Female,30,Eastern
U102999,2024-10-14,Male,28,Western
