user_id,txn_date,txn_amount,channel,txn_type,txn_id
U100039,2025-06-07,500.7,USSD,bill,T000558
U101868,2025-06-05,259.56,Agent,topup,T000559
U101795,2025-06-26,821.04,Agent,send,T000560
U102312,2025-05-10,110.43,App,loan,T000561
U101194,2025-07-20,620.09,Agent,topup,T000562
U100351,2025-05-31,437.75,App,send,T000563
U101653,2025-05-14,571.71,Agent,topup,T000564
U101609,2025-05-02,608.32,Agent,topup,T000565
U100808,2025-05-07,785.64,App,bill,T000566
U102213,2025-06-13,269.75,USSD,bill,T000567
U101839,2025-07-19,944.6,App,topup,T000568
U100480,2025-07-07,224.78,Agent,loan,T000569
U101304,2025-07-03,275.05,App,topup,T000570
U102926,2025-06-15,855.83,App,send,T000571
U100681,2025-06-13,200.1,Agent,loan,T000572
U102811,2025-06-30,938.86,App,send,T000573
U101471,2025-05-26,902.76,App,topup,T000574
U100892,2025-06-26,2.98,App,send,T000575
U102246,2025-07-02,519.48,App,bill,T000576
U102925,2025-04-30,994.07,USSD,topup,T000577
U102431,2025-05-31,112.12,App,send,T000578
U102114,2025-05-04,521.57,Agent,send,T000579
U100496,2025-07-02,252.87,USSD,send,T000580
U100094,2025-06-29,580.07,App,loan,T000581
U102325,2025-06-12,753.22,Agent,topup,T000582
U100962,2025-05-31,139.72,USSD,topup,T000583
U101870,2025-07-10,742.42,Agent,loan,T000584
U102934,2025-07-10,618.16,USSD,send,T000585
U102219,2025-07-27,795.36,USSD,bill,T000586
U102225,2025-07-16,989.0,App,loan,T000587
U101966,2025-06-24,999.97,USSD,topup,T000588
U100166,2025-05-12,51.61,Agent,bill,T000589
U102802,2025-05-20,219.9,USSD,send,T000590
U100396,2025-07-22,723.29,App,loan,T000591
U100337,2025-05-04,929.64,Agent,send,T000592
U101303,2025-07-16,93.37,Agent,bill,T000593
U102843,2025-07-01,259.88,Agent,topup,T000594
U102348,2025-05-27,962.89,USSD,topup,T000595
U100074,2025-05-31,189.92,USSD,send,T000596
U100280,2025-07-16,363.66,USSD,topup,T000597
U101137,2025-05-05,413.46,App,loan,T000598
U101317,2025-07-11,375.69,Agent,bill,T000599
U101160,2025-05-06,582.42,Agent,bill,T000600
U101656,2025-06-22,432.51,App,send,T000601
U100391,2025-06-27,59.5,App,bill,T000602
U102637,2025-06-06,721.3,App,send,T000603
U102820,2025-05-08,507.49,App,topup,T000604
U102102,2025-06-07,447.29,USSD,send,T000605
U100611,2025-05-24,961.01,USSD,topup,T000606
U100137,2025-05-17,531.35,Agent,send,T000607
U102035,2025-05-23,262.82,USSD,topup,T000608
U101915,2025-07-13,228.17,USSD,topup,T000609
U101685,2025-07-23,312.26,App,bill,T000610
U101861,2025-06-07,18.38,USSD,send,T000611
U100653,2025-05-08,620.14,Agent,topup,T000612
U102259,2025-05-01,701.52,App,send,T000613
U102812,2025-07-21,419.25,App,topup,T000614
U102586,2025-05-20,974.58,USSD,send,T000615
U101174,2025-05-15,665.89,USSD,send,T000616
U100129,2025-06-06,61.77,Agent,topup,T000617
U100897,2025-07-14,56.33,USSD,loan,T000618
U100096,2025-06-08,54.73,App,topup,T000619
U102139,2025-05-27,144.18,App,send,T000620
U100367,2025-07-01,723.68,Agent,topup,T000621
U100821,2025-07-12,983.63,App,loan,T000622
U100281,2025-07-02,351.5,App,send,T000623
U102682,2025-05-14,904.54,Agent,bill,T000624
U100047,2025-05-11,498.26,USSD,loan,T000625
U101331,2025-05-28,225.16,Agent,bill,T000626
U101278,2025-06-16,382.45,App,bill,T000627
U102683,2025-07-16,178.53,App,loan,T000628
U101716,2025-06-10,987.59,Agent,bill,T000629
U101568,2025-07-10,825.39,App,send,T000630
U102547,2025-07-17,89.02,App,send,T000631
U101498,2025-07-28,499.72,Agent,topup,T000632
U102997,2025-05-30,309.82,App,bill,T000633
U100962,2025-07-26,350.37,USSD,send,T000634
U102011,2025-07-05,999.17,Agent,topup,T000635
U100668,2025-06-27,940.26,App,topup,T000636
U101879,2025-05-12,668.51,App,loan,T000637
U101855,2025-06-03,986.88,Agent,loan,T000638
U101713,2025-07-03,703.89,USSD,bill,T000639
U102862,2025-05-09,783.39,App,topup,T000640
U101130,2025-07-19,983.58,Agent,loan,T000641
U101674,2025-06-04,852.45,USSD,bill,T000642
U102554,2025-06-18,294.16,USSD,send,T000643
U102713,2025-05-19,160.48,App,topup,T000644
U101481,2025-06-16,16.03,USSD,send,T000645
U102090,2025-06-12,304.0,Agent,loan,T000646
U101234,2025-07-24,973.58,App,topup,T000647
U101282,2025-06-06,864.23,App,bill,T000648
U100219,2025-06-15,307.93,USSD,loan,T000649
U102243,2025-05-26,153.21,App,topup,T000650
U100355,2025-06-23,336.94,Agent,loan,T000651
U101035,2025-06-27,605.0,USSD,topup,T000652
U101461,2025-06-10,257.52,App,send,T000653
U101637,2025-05-08,660.26,USSD,bill,T000654
U102632,2025-07-12,818.54,App,send,T000655
U102746,2025-06-10,710.55,USSD,topup,T000656
U102239,2025-07-17,550.88,Agent,topup,T000657
U101898,2025-06-04,249.83,Agent,loan,T000658
U100956,2025-06-28,307.42,USSD,bill,T000659
U102049,2025-05-18,874.56,Agent,topup,T000660
U102965,2025-06-11,65.71,Agent,bill,T000661
U102403,2025-06-30,801.57,Agent,send,T000662
U101659,2025-06-10,405.75,App,bill,T000663
U100402,2025-05-09,816.74,App,topup,T000664
U100373,2025-05-03,161.84,USSD,bill,T000665
U100803,2025-06-18,656.86,USSD,send,T000666
U102974,2025-06-02,187.3,App,send,T000667
U102900,2025-06-14,402.05,USSD,loan,T000668
U100017,2025-07-04,823.97,App,loan,T000669
U100582,2025-05-21,101.38,Agent,loan,T000670
U100216,2025-07-01,987.47,App,topup,T000671
U100255,2025-07-05,999.5,App,send,T000672
U102435,2025-07-08,447.28,Agent,send,T000673
U100328,2025-05-15,90.38,USSD,send,T000674
U100054,2025-06-17,210.65,USSD,send,T000675
U100985,2025-06-20,107.83,Agent,loan,T000676
U100405,2025-06-30,590.1,USSD,loan,T000677
U100186,2025-07-01,780.89,App,loan,T000678
U100637,2025-06-19,760.8,USSD,send,T000679
U102956,2025-05-08,507.82,App,bill,T000680
U102605,2025-05-28,467.19,Agent,bill,T000681
U101493,2025-06-14,921.34,Agent,send,T000682
U100315,2025-06-11,206.83,USSD,bill,T000683
U100915,2025-05-07,338.36,App,send,T000684
U100092,2025-07-27,473.08,App,loan,T000685
U102140,2025-07-16,744.93,USSD,topup,T000686
U101916,2025-06-15,599.15,App,topup,T000687
U101916,2025-05-29,112.84,USSD,send,T000688
U101747,2025-05-14,28.46,Agent,send,T000689
U102521,2025-05-12,470.51,App,topup,T000690
U100830,2025-07-05,677.17,Agent,loan,T000691
U101029,2025-07-26,481.64,App,topup,T000692
U101987,2025-05-29,339.51,App,send,T000693
U101832,2025-07-20,878.43,Agent,send,T000694
U100028,2025-05-24,182.88,USSD,send,T000695
U102759,2025-06-19,723.07,Agent,bill,T000696
U101441,2025-06-10,466.06,Agent,send,T000697
U100060,2025-05-28,170.55,USSD,bill,T000698
U100795,2025-06-24,798.6,App,topup,T000699
U101618,2025-05-04,964.04,App,send,T000700
U101600,2025-06-22,585.5,USSD,loan,T000701
U102258,2025-05-07,353.06,USSD,bill,T000702
U101631,2025-07-28,666.72,App,loan,T000703
U101812,2025-05-04,682.56,USSD,send,T000704
U101789,2025-06-18,620.12,App,topup,T000705
U102367,2025-05-10,849.85,USSD,topup,T000706
U100366,2025-06-18,322.53,Agent,send,T000707
U101665,2025-06-10,894.75,App,loan,T000708
U100297,2025-06-09,5.41,App,topup,T000709
U100809,2025-05-09,364.61,Agent,bill,T000710
U100641,2025-06-14,282.79,App,send,T000711
U102539,2025-07-03,538.66,App,topup,T000712
U101181,2025-07-08,542.29,USSD,send,T000713
U100902,2025-06-24,24.56,USSD,send,T000714
U101741,2025-07-17,601.09,App,send,T000715
U101295,2025-05-24,858.29,App,topup,T000716
U100413,2025-06-03,368.93,App,loan,T000717
U101950,2025-05-24,719.98,Agent,loan,T000718
U102860,2025-06-25,291.51,Agent,topup,T000719
U100946,2025-05-07,668.08,Agent,bill,T000720
U100953,2025-07-13,310.55,App,send,T000721
U100012,2025-06-17,326.53,App,bill,T000722
U102042,2025-05-01,421.19,App,loan,T000723
U102070,2025-05-11,820.44,Agent,loan,T000724
U100500,2025-07-10,320.74,App,bill,T000725
U101314,2025-07-03,744.72,App,topup,T000726
U102236,2025-06-13,770.66,USSD,loan,T000727
U101349,2025-05-17,807.37,App,topup,T000728
U102425,2025-07-15,372.74,Agent,loan,T000729
U102075,2025-05-17,99.36,USSD,bill,T000730
U100633,2025-07-20,377.0,Agent,send,T000731
U102750,2025-06-07,812.29,USSD,topup,T000732
U100930,2025-05-04,734.62,App,topup,T000733
U101210,2025-05-08,786.98,USSD,bill,T000734
U101147,2025-06-09,423.43,USSD,loan,T000735
U100578,2025-07-24,37.64,App,loan,T000736
U100416,2025-07-07,28.29,App,send,T000737
U102048,2025-05-28,464.38,USSD,loan,T000738
U101079,2025-05-30,754.94,USSD,topup,T000739
U101970,2025-06-26,664.91,App,topup,T000740
U100400,2025-07-09,487.19,USSD,topup,T000741
U102171,2025-06-13,16.93,App,loan,T000742
U101214,2025-07-12,821.52,USSD,bill,T000743
U102890,2025-07-04,459.56,App,loan,T000744
U100204,2025-06-12,162.84,App,bill,T000745
U101063,2025-06-29,770.81,USSD,loan,T000746
U100604,2025-07-17,893.61,App,bill,T000747
U100187,2025-05-25,449.25,USSD,bill,T000748
U100557,2025-06-02,11.28,Agent,loan,T000749
U102798,2025-07-28,207.67,USSD,send,T000750
U102893,2025-07-23,207.32,USSD,topup,T000751
U102976,2025-07-17,548.94,USSD,loan,T000752
U101710,2025-05-18,691.94,USSD,topup,T000753
U100892,2025-05-20,893.22,USSD,loan,T000754
U102487,2025-05-17,53.07,Agent,send,T000755
U101078,2025-05-07,517.5,Agent,loan,T000756
U102422,2025-07-11,679.74,App,send,T000757
U102842,2025-06-27,335.27,USSD,topup,T000758
U101063,2025-05-25,7.02,App,topup,T000759
U101942,2025-07-23,200.81,USSD,send,T000760
U101340,2025-07-04,596.59,USSD,loan,T000761
U101054,2025-05-10,776.74,USSD,topup,T000762
U102792,2025-06-11,656.58,USSD,loan,T000763
U101844,2025-06-20,58.72,USSD,loan,T000764
U102047,2025-05-01,710.97,USSD,bill,T000765
U100650,2025-04-30,436.9,App,send,T000766
U100988,2025-06-07,831.34,Agent,bill,T000767
U100602,2025-05-11,845.23,USSD,topup,T000768
U101648,2025-05-01,749.83,App,loan,T000769
U102984,2025-05-16,207.04,App,topup,T000770
U100718,2025-07-02,943.75,App,loan,T000771
U100423,2025-06-15,107.31,App,loan,T000772
U101519,2025-06-13,651.6,USSD,loan,T000773
U102485,2025-07-06,121.57,USSD,send,T000774
U101732,2025-06-08,165.22,USSD,topup,T000775
U102526,2025-07-23,883.16,USSD,send,T000776
U101183,2025-07-02,268.94,Agent,loan,T000777
U102363,2025-07-11,553.91,App,bill,T000778
U100719,2025-06-27,940.06,USSD,send,T000779
U100849,2025-07-09,584.93,App,topup,T000780
U100121,2025-06-16,898.59,Agent,loan,T000781
U102329,2025-05-29,794.92,App,send,T000782
U101090,2025-06-29,185.2,USSD,bill,T000783
U102029,2025-07-17,829.0,App,loan,T000784
U102237,2025-06-28,26.25,App,loan,T000785
U101902,2025-06-04,883.65,App,topup,T000786
U100329,2025-07-06,400.66,App,loan,T000787
U100161,2025-07-04,888.28,Agent,send,T000788
U100134,2025-07-06,291.91,App,topup,T000789
U100756,2025-07-04,413.86,USSD,topup,T000790
U101039,2025-06-07,916.9,USSD,topup,T000791
U100463,2025-07-17,863.16,USSD,topup,T000792
U102306,2025-05-29,279.36,USSD,loan,T000793
U100989,2025-05-08,915.96,App,topup,T000794
U102305,2025-05-12,33.48,USSD,bill,T000795
U101065,2025-05-13,61.8,USSD,bill,T000796
U100445,2025-05-01,699.18,App,topup,T000797
U100521,2025-05-18,462.56,App,loan,T000798
U100738,2025-05-10,541.38,App,topup,T000799
U102345,2025-07-18,118.76,USSD,topup,T000800
U101425,2025-05-01,652.57,USSD,loan,T000801
U100243,2025-07-06,126.31,USSD,loan,T000802
U101853,2025-05-18,395.74,USSD,topup,T000803
U101858,2025-07-22,863.15,Agent,bill,T000804
U101457,2025-05-02,977.25,Agent,loan,T000805
U101084,2025-05-20,623.81,Agent,bill,T000806
U100095,2025-06-15,453.19,App,loan,T000807
U101234,2025-07-01,816.25,USSD,loan,T000808
U101488,2025-05-14,753.78,App,topup,T000809
U100182,2025-07-02,546.09,Agent,send,T000810
U102314,2025-05-23,959.87,App,send,T000811
U100679,2025-06-11,186.98,App,bill,T000812
U101225,2025-07-20,882.23,App,send,T000813
U101144,2025-06-29,259.79,Agent,send,T000814
U102395,2025-07-22,225.95,App,bill,T000815
U100788,2025-07-15,248.02,App,send,T000816
U100687,2025-06-21,245.43,App,send,T000817
U100630,2025-05-18,809.78,Agent,bill,T000818
U101409,2025-05-08,853.65,App,send,T000819
U102532,2025-05-29,884.85,App,bill,T000820
U101161,2025-07-13,329.23,Agent,send,T000821
U100925,2025-06-13,855.46,Agent,bill,T000822
U102847,2025-05-14,783.58,Agent,topup,T000823
U101005,2025-06-15,193.56,App,bill,T000824
U101008,2025-06-09,394.72,App,loan,T000825
U100541,2025-05-02,8.24,Agent,send,T000826
U101420,2025-05-11,564.77,Agent,topup,T000827
U100501,2025-05-16,127.2,USSD,bill,T000828
U100370,2025-07-26,162.53,Agent,send,T000829
U101819,2025-05-14,780.3,Agent,loan,T000830
U101282,2025-07-10,907.77,Agent,topup,T000831
U100231,2025-07-07,118.79,App,loan,T000832
U101644,2025-06-12,198.89,USSD,loan,T000833
U101265,2025-06-16,588.41,USSD,topup,T000834
U100268,2025-06-14,906.51,USSD,topup,T000835
U102438,2025-05-01,775.1,USSD,send,T000836
U102319,2025-07-22,203.95,USSD,bill,T000837
U102548,2025-06-12,986.0,App,topup,T000838
U100740,2025-06-25,396.13,App,topup,T000839
U100409,2025-05-23,482.14,App,loan,T000840
U100524,2025-05-19,944.21,USSD,loan,T000841
U101304,2025-05-28,151.99,Agent,loan,T000842
U101031,2025-06-24,383.71,App,send,T000843
U102542,2025-07-19,426.3,USSD,topup,T000844
U100108,2025-07-19,5.5,Agent,topup,T000845
U102702,2025-06-07,742.08,Agent,bill,T000846
U101291,2025-05-04,874.69,USSD,send,T000847
U100782,2025-06-01,167.05,App,send,T000848
U101449,2025-04-30,691.39,USSD,bill,T000849
U100040,2025-05-09,318.48,USSD,topup,T000850
U102948,2025-06-30,772.12,App,send,T000851
U101226,2025-07-21,238.53,App,loan,T000852
U101987,2025-07-08,917.41,USSD,topup,T000853
U101068,2025-06-10,466.67,App,bill,T000854
U102836,2025-06-09,741.51,App,topup,T000855
U100382,2025-07-21,502.22,App,bill,T000856
U102573,2025-06-17,798.1,USSD,send,T000857
U102419,2025-07-10,181.15,App,bill,T000858
U102223,2025-06-25,483.62,App,loan,T000859
U102018,2025-06-26,634.41,Agent,topup,T000860
U100855,2025-07-09,880.75,App,loan,T000861
U101451,2025-06-22,96.18,Agent,send,T000862
U100679,2025-05-28,340.95,Agent,bill,T000863
U101774,2025-05-03,275.66,Agent,bill,T000864
U102607,2025-06-16,503.95,USSD,topup,T000865
U102217,2025-06-07,172.62,USSD,loan,T000866
U102910,2025-06-16,793.94,App,loan,T000867
U100704,2025-06-18,18.97,Agent,bill,T000868
U101629,2025-06-26,482.77,Agent,topup,T000869
U101484,2025-07-09,305.84,App,bill,T000870
U101528,2025-06-28,81.07,Agent,loan,T000871
U100691,2025-07-04,555.89,App,topup,T000872
U101435,2025-07-26,9.61,App,topup,T000873
U101444,2025-07-18,729.61,Agent,loan,T000874
U100688,2025-07-23,757.18,USSD,loan,T000875
U100704,2025-06-16,552.92,App,bill,T000876
U100738,2025-05-22,646.47,App,topup,T000877
U100665,2025-07-08,246.44,USSD,send,T000878
U101177,2025-05-05,570.16,App,send,T000879
U100055,2025-06-20,605.88,Agent,loan,T000880
U101615,2025-05-01,171.07,Agent,loan,T000881
U100162,2025-06-09,135.24,USSD,send,T000882
U101074,2025-06-24,918.64,USSD,send,T000883
U102378,2025-05-30,361.95,App,topup,T000884
U100273,2025-06-22,477.74,USSD,send,T000885
U100076,2025-05-06,717.46,Agent,send,T000886
U100204,2025-05-26,737.59,App,topup,T000887
U101006,2025-07-25,371.36,App,topup,T000888
U100550,2025-07-01,161.16,USSD,send,T000889
U100355,2025-06-09,949.69,App,loan,T000890
U100023,2025-07-25,695.13,USSD,send,T000891
U102166,2025-06-14,144.42,USSD,send,T000892
U101312,2025-05-11,400.57,USSD,send,T000893
U102806,2025-06-17,748.61,App,loan,T000894
U101785,2025-06-29,870.44,USSD,bill,T000895
U100894,2025-07-01,709.0,Agent,bill,T000896
U100042,2025-06-02,15.71,USSD,topup,T000897
U101896,2025-06-12,174.29,USSD,loan,T000898
U100369,2025-07-06,445.25,USSD,topup,T000899
U100913,2025-06-11,673.62,App,topup,T000900
U101680,2025-05-02,115.55,Agent,bill,T000901
U101159,2025-05-15,712.84,USSD,bill,T000902
U100562,2025-05-27,938.75,Agent,send,T000903
U101593,2025-07-09,349.62,USSD,send,T000904
U100805,2025-05-18,460.31,USSD,loan,T000905
U102697,2025-06-14,894.86,Agent,bill,T000906
U101952,2025-06-02,951.07,App,loan,T000907
U102836,2025-06-11,209.22,USSD,bill,T000908
U100737,2025-05-22,624.05,App,bill,T000909
U101755,2025-06-18,809.04,USSD,bill,T000910
U101393,2025-05-21,100.99,Agent,loan,T000911
U100080,2025-06-26,998.01,USSD,topup,T000912
U100706,2025-07-27,300.48,App,send,T000913
U100690,2025-07-05,287.74,App,loan,T000914
U101260,2025-06-01,267.34,USSD,send,T000915
U102032,2025-07-28,169.05,USSD,bill,T000916
U101754,2025-06-27,781.12,App,loan,T000917
U102345,2025-07-21,256.27,Agent,send,T000918
U100677,2025-07-20,359.58,USSD,bill,T000919
U100923,2025-07-08,379.12,App,loan,T000920
U102291,2025-07-02,568.25,USSD,loan,T000921
U100708,2025-06-14,198.66,USSD,bill,T000922
U100258,2025-05-12,653.18,App,bill,T000923
U100930,2025-07-24,501.36,USSD,bill,T000924
U101973,2025-05-28,742.18,USSD,topup,T000925
U100374,2025-07-09,391.42,USSD,topup,T000926
U101315,2025-07-08,780.45,Agent,send,T000927
U100133,2025-06-06,581.97,App,loan,T000928
U102185,2025-06-09,78.57,Agent,loan,T000929
U100204,2025-07-19,305.42,Agent,loan,T000930
U100384,2025-07-04,294.31,USSD,bill,T000931
U101129,2025-07-02,213.07,App,loan,T000932
U102980,2025-07-10,375.8,Agent,loan,T000933
U102669,2025-06-03,963.06,USSD,loan,T000934
U101050,2025-07-16,896.2,USSD,topup,T000935
U102782,2025-06-14,876.96,App,loan,T000936
U102266,2025-07-16,924.69,App,bill,T000937
U102699,2025-07-20,297.64,Agent,send,T000938
U102127,2025-05-15,373.39,Agent,send,T000939
U100244,2025-06-29,150.0,USSD,topup,T000940
U102362,2025-05-20,843.28,App,bill,T000941
U101370,2025-05-27,41.97,USSD,loan,T000942
U100083,2025-07-06,290.77,App,bill,T000943
U101687,2025-07-11,753.15,USSD,send,T000944
U101382,2025-05-08,899.53,App,topup,T000945
U101819,2025-07-03,267.74,USSD,topup,T000946
U100865,2025-06-15,28.02,USSD,loan,T000947
U102727,2025-05-12,211.78,USSD,loan,T000948
U102870,2025-05-16,791.67,App,topup,T000949
U100749,2025-05-19,735.16,USSD,loan,T000950
U101947,2025-05-15,911.31,Agent,bill,T000951
U100332,2025-06-27,614.69,Agent,loan,T000952
U102081,2025-06-16,647.4,USSD,bill,T000953
U100893,2025-05-09,502.88,USSD,send,T000954
U101586,2025-07-16,471.26,App,loan,T000955
U100837,2025-06-09,305.38,App,loan,T000956
U101637,2025-06-16,25.05,USSD,bill,T000957
U100089,2025-05-29,844.0,Agent,bill,T000958
U102338,2025-05-22,138.91,App,loan,T000959
U100240,2025-05-20,263.1,Agent,loan,T000960
U102867,2025-06-23,765.08,Agent,loan,T000961
U102796,2025-05-04,723.57,App,loan,T000962
U101600,2025-05-01,206.73,App,send,T000963
U101647,2025-06-03,763.24,Agent,send,T000964
U101943,2025-07-24,192.47,Agent,topup,T000965
U102084,2025-05-25,839.47,App,topup,T000966
U102009,2025-06-03,120.88,App,loan,T000967
U102877,2025-07-04,323.54,App,topup,T000968
U101899,2025-05-15,91.35,Agent,send,T000969
U102186,2025-05-16,423.47,USSD,bill,T000970
U100702,2025-07-19,405.82,USSD,topup,T000971
U100123,2025-07-22,207.04,Agent,topup,T000972
U100356,2025-07-25,674.9,App,bill,T000973
U101238,2025-06-17,687.4,Agent,send,T000974
U100462,2025-05-03,282.99,Agent,loan,T000975
U101841,2025-07-17,27.76,USSD,topup,T000976
U100260,2025-05-06,617.31,Agent,loan,T000977
U100777,2025-06-01,2.99,USSD,topup,T000978
U101112,2025-06-10,232.77,Agent,bill,T000979
U102697,2025-05-11,786.56,App,topup,T000980
U102841,2025-06-28,678.62,Agent,send,T000981
U101908,2025-05-22,724.95,App,loan,T000982
U101931,2025-05-11,502.5,App,loan,T000983
U102596,2025-06-23,377.53,Agent,bill,T000984
U102716,2025-05-21,222.57,App,bill,T000985
U102642,2025-06-16,528.18,App,send,T000986
U101554,2025-05-25,650.84,USSD,topup,T000987
U102678,2025-06-02,511.49,USSD,send,T000988
U100818,2025-07-15,939.54,App,send,T000989
U101949,2025-06-03,55.34,Agent,topup,T000990
U101688,2025-07-13,631.18,App,loan,T000991
U100196,2025-05-04,204.38,Agent,send,T000992
U102120,2025-07-13,640.98,App,loan,T000993
U100652,2025-07-24,402.71,Agent,topup,T000994
U102460,2025-06-23,945.92,Agent,topup,T000995
U102667,2025-05-25,870.25,USSD,bill,T000996
U102156,2025-07-26,326.92,App,send,T000997
U101874,2025-05-14,148.16,Agent,bill,T000998
U102314,2025-07-21,184.67,Agent,loan,T000999
U102585,2025-07-06,276.33,App,loan,T001000
U102211,2025-07-23,3.18,Agent,send,T001001
U102945,2025-06-19,600.24,USSD,send,T001002
U100702,2025-06-27,800.01,USSD,loan,T001003
U100542,2025-07-04,16.54,App,topup,T001004
U100068,2025-05-10,240.87,App,loan,T001005
U100232,2025-07-07,635.97,App,loan,T001006
U100797,2025-05-04,672.85,USSD,bill,T001007
U101103,2025-07-28,219.12,Agent,loan,T001008
U102581,2025-06-11,651.31,Agent,bill,T001009
U101368,2025-07-16,998.32,Agent,loan,T001010
U100024,2025-06-13,82.14,App,bill,T001011
U102711,2025-07-20,930.52,App,bill,T001012
U100664,2025-07-12,657.97,USSD,topup,T001013
U101670,2025-05-10,597.07,Agent,send,T001014
U100639,2025-05-10,956.87,USSD,bill,T001015
U101018,2025-07-14,9.95,Agent,bill,T001016
U102334,2025-06-28,451.9,Agent,send,T001017
U101023,2025-06-28,610.43,Agent,loan,T001018
U100003,2025-07-14,132.73,USSD,topup,T001019
U101537,2025-07-22,318.93,Agent,bill,T001020
U100172,2025-05-09,352.58,App,loan,T001021
U101047,2025-07-18,501.73,App,loan,T001022
